run_id,timestamp,minute_index,station_id,cycle_time_sec,torque_nm,vibration_mm_s,temperature_c,queue_length,status_flag,active_event_ids
RUN-001,2026-08-01 07:08:00,68,S02,41.04,36.09,1.096,,1.0,normal,
RUN-001,2026-08-01 07:09:00,69,S02,40.69,36.49,1.063,,1.0,normal,
RUN-001,2026-08-01 07:10:00,70,S02,39.09,37.94,1.053,,1.0,normal,
RUN-001,2026-08-01 07:11:00,71,S02,39.58,36.67,1.079,,0.0,normal,
RUN-001,2026-08-01 07:12:00,72,S02,41.1,37.27,1.107,,1.0,normal,
RUN-001,2026-08-01 07:13:00,73,S02,40.27,36.83,1.0,,2.0,normal,
RUN-001,2026-08-01 07:14:00,74,S02,40.55,36.17,0.994,,2.0,normal,
RUN-001,2026-08-01 07:15:00,75,S02,41.36,38.37,1.083,,0.0,normal,
RUN-001,2026-08-01 07:16:00,76,S02,42.49,37.55,1.099,,1.0,normal,
RUN-001,2026-08-01 07:17:00,77,S02,40.5,38.66,1.064,,2.0,normal,
RUN-001,2026-08-01 07:18:00,78,S02,38.64,36.94,1.146,,0.0,normal,
RUN-001,2026-08-01 07:19:00,79,S02,41.9,37.51,1.137,,2.0,normal,
RUN-001,2026-08-01 07:20:00,80,S02,39.96,35.37,1.09,,0.0,normal,
RUN-001,2026-08-01 07:21:00,81,S02,40.1,37.0,1.128,,2.0,normal,
RUN-001,2026-08-01 07:22:00,82,S02,39.92,38.48,1.117,,2.0,normal,
RUN-001,2026-08-01 07:23:00,83,S02,40.37,36.81,0.995,,1.0,normal,
RUN-001,2026-08-01 07:24:00,84,S02,41.33,35.77,1.11,,3.0,normal,
RUN-001,2026-08-01 07:25:00,85,S02,41.8,36.85,1.106,,0.0,normal,
RUN-001,2026-08-01 07:26:00,86,S02,41.8,37.57,1.029,,2.0,normal,
RUN-001,2026-08-01 07:27:00,87,S02,40.94,37.97,1.144,,3.0,normal,
RUN-001,2026-08-01 07:28:00,88,S02,39.12,33.56,1.115,,0.0,normal,
RUN-001,2026-08-01 07:29:00,89,S02,41.22,35.13,0.996,,1.0,normal,
RUN-001,2026-08-01 07:30:00,90,S02,39.58,38.23,1.121,,1.0,normal,
RUN-001,2026-08-01 07:31:00,91,S02,40.52,36.71,1.079,,2.0,normal,
RUN-001,2026-08-01 07:32:00,92,S02,42.71,37.29,1.086,,0.0,normal,
RUN-001,2026-08-01 07:33:00,93,S02,41.36,37.03,1.119,,0.0,normal,
RUN-001,2026-08-01 07:34:00,94,S02,38.36,39.1,1.043,,0.0,normal,
RUN-001,2026-08-01 07:35:00,95,S02,40.79,38.34,1.046,,3.0,normal,
RUN-001,2026-08-01 07:36:00,96,S02,40.16,36.2,0.963,,1.0,normal,
RUN-001,2026-08-01 07:37:00,97,S02,41.63,36.82,1.08,,1.0,normal,
RUN-001,2026-08-01 07:38:00,98,S02,40.0,36.82,1.082,,2.0,normal,
RUN-001,2026-08-01 07:39:00,99,S02,40.62,34.51,1.034,,1.0,normal,
RUN-001,2026-08-01 07:40:00,100,S02,41.81,38.84,1.022,,1.0,normal,
RUN-001,2026-08-01 07:41:00,101,S02,41.99,37.63,1.11,,0.0,normal,
RUN-001,2026-08-01 07:42:00,102,S02,43.54,35.69,1.025,,1.0,normal,
RUN-001,2026-08-01 07:43:00,103,S02,41.84,35.7,1.089,,2.0,normal,
RUN-001,2026-08-01 07:44:00,104,S02,41.65,33.82,1.1,,3.0,normal,
RUN-001,2026-08-01 07:45:00,105,S02,41.81,37.03,1.171,,3.0,normal,
RUN-001,2026-08-01 07:46:00,106,S02,41.47,36.47,1.176,,3.0,normal,
RUN-001,2026-08-01 07:47:00,107,S02,38.67,39.36,1.121,,2.0,normal,
RUN-001,2026-08-01 07:48:00,108,S02,40.68,38.18,1.169,,4.0,normal,
RUN-001,2026-08-01 07:49:00,109,S02,40.3,36.37,1.029,,1.0,normal,
RUN-001,2026-08-01 07:50:00,110,S02,41.66,34.13,1.193,,1.0,normal,
RUN-001,2026-08-01 07:51:00,111,S02,41.78,37.58,1.06,,0.0,normal,
RUN-001,2026-08-01 07:52:00,112,S02,42.35,37.94,1.163,,2.0,normal,
RUN-001,2026-08-01 07:53:00,113,S02,40.91,35.69,1.078,,1.0,normal,
RUN-001,2026-08-01 07:54:00,114,S02,42.0,38.95,1.151,,0.0,normal,
RUN-001,2026-08-01 07:55:00,115,S02,41.06,36.11,1.093,,2.0,normal,
RUN-001,2026-08-01 07:56:00,116,S02,39.32,38.11,1.046,,0.0,normal,
RUN-001,2026-08-01 07:57:00,117,S02,40.83,38.29,1.046,,1.0,normal,
RUN-001,2026-08-01 07:58:00,118,S02,41.09,37.33,1.118,,1.0,normal,
RUN-001,2026-08-01 07:59:00,119,S02,39.51,36.3,1.042,,2.0,normal,
RUN-001,2026-08-01 08:00:00,120,S02,39.39,36.92,0.949,,3.0,normal,
RUN-001,2026-08-01 08:01:00,121,S02,39.5,35.68,1.018,,3.0,normal,
RUN-001,2026-08-01 08:02:00,122,S02,41.18,34.78,1.094,,0.0,normal,
RUN-001,2026-08-01 08:03:00,123,S02,41.36,34.56,1.168,,1.0,normal,
RUN-001,2026-08-01 08:04:00,124,S02,41.17,38.14,1.093,,1.0,normal,
RUN-001,2026-08-01 08:05:00,125,S02,41.45,35.74,1.033,,3.0,normal,
RUN-001,2026-08-01 08:06:00,126,S02,38.93,37.87,1.123,,2.0,normal,
RUN-001,2026-08-01 08:07:00,127,S02,42.83,34.08,1.001,,2.0,normal,
RUN-001,2026-08-01 08:08:00,128,S02,39.25,37.32,0.986,,2.0,normal,
RUN-001,2026-08-01 08:09:00,129,S02,40.57,37.51,1.067,,0.0,normal,
RUN-001,2026-08-01 08:10:00,130,S02,40.75,37.25,0.982,,1.0,normal,
RUN-001,2026-08-01 08:11:00,131,S02,40.24,37.34,1.055,,1.0,normal,
RUN-001,2026-08-01 08:12:00,132,S02,40.92,37.6,1.119,,3.0,normal,
RUN-001,2026-08-01 08:13:00,133,S02,40.94,37.31,1.054,,1.0,normal,
RUN-001,2026-08-01 08:14:00,134,S02,39.72,35.92,1.088,,3.0,normal,
RUN-001,2026-08-01 08:15:00,135,S02,38.94,37.19,1.123,,2.0,normal,
RUN-001,2026-08-01 08:16:00,136,S02,40.64,35.41,1.069,,1.0,normal,
RUN-001,2026-08-01 08:17:00,137,S02,38.47,36.5,1.152,,4.0,normal,
RUN-001,2026-08-01 08:18:00,138,S02,43.2,35.74,1.061,,3.0,normal,
RUN-001,2026-08-01 08:19:00,139,S02,42.22,38.58,1.054,,4.0,normal,
RUN-001,2026-08-01 08:20:00,140,S02,40.95,34.96,1.07,,1.0,normal,
RUN-001,2026-08-01 08:21:00,141,S02,42.52,37.41,1.063,,1.0,normal,
RUN-001,2026-08-01 08:22:00,142,S02,42.97,35.62,1.112,,4.0,normal,
RUN-001,2026-08-01 08:23:00,143,S02,44.09,37.99,1.059,,0.0,normal,
RUN-001,2026-08-01 08:24:00,144,S02,39.55,36.64,1.111,,0.0,normal,
RUN-001,2026-08-01 08:25:00,145,S02,39.54,35.2,1.098,,2.0,normal,
RUN-001,2026-08-01 08:26:00,146,S02,42.03,37.82,1.017,,1.0,normal,
RUN-001,2026-08-01 08:27:00,147,S02,43.63,34.68,1.133,,0.0,normal,
RUN-001,2026-08-01 08:28:00,148,S02,40.55,36.56,1.038,,0.0,normal,
RUN-001,2026-08-01 08:29:00,149,S02,40.56,36.18,1.108,,2.0,normal,
RUN-001,2026-08-01 08:30:00,150,S02,40.11,37.09,1.026,,1.0,normal,
RUN-001,2026-08-01 08:31:00,151,S02,41.51,36.82,1.137,,1.0,normal,
RUN-001,2026-08-01 08:32:00,152,S02,42.37,34.09,1.152,,0.0,normal,
RUN-001,2026-08-01 08:33:00,153,S02,38.89,36.69,1.109,,1.0,normal,
RUN-001,2026-08-01 08:34:00,154,S02,41.91,36.47,1.108,,0.0,normal,
RUN-001,2026-08-01 08:35:00,155,S02,42.36,37.61,1.095,,1.0,normal,
RUN-001,2026-08-01 08:36:00,156,S02,41.97,35.5,1.156,,5.0,normal,
RUN-001,2026-08-01 08:37:00,157,S02,42.19,37.83,1.101,,3.0,normal,
RUN-001,2026-08-01 08:38:00,158,S02,43.48,36.05,1.022,,1.0,normal,
RUN-001,2026-08-01 08:39:00,159,S02,38.9,37.68,1.113,,2.0,normal,
RUN-001,2026-08-01 08:40:00,160,S02,40.08,38.6,1.075,,1.0,normal,
RUN-001,2026-08-01 08:41:00,161,S02,40.15,36.68,1.073,,4.0,normal,
RUN-001,2026-08-01 08:42:00,162,S02,40.82,36.87,0.986,,1.0,normal,
RUN-001,2026-08-01 08:43:00,163,S02,41.08,34.42,1.066,,1.0,normal,
RUN-001,2026-08-01 08:44:00,164,S02,40.52,36.61,1.036,,1.0,normal,
RUN-001,2026-08-01 08:45:00,165,S02,42.15,38.0,1.041,,1.0,normal,
RUN-001,2026-08-01 08:46:00,166,S02,40.68,36.65,0.977,,0.0,normal,
RUN-001,2026-08-01 08:47:00,167,S02,39.62,34.76,1.053,,0.0,normal,
RUN-001,2026-08-01 08:48:00,168,S02,40.78,35.53,1.012,,1.0,normal,
RUN-001,2026-08-01 08:49:00,169,S02,41.36,37.66,1.058,,0.0,normal,
RUN-001,2026-08-01 08:50:00,170,S02,42.43,34.78,1.09,,1.0,normal,
RUN-001,2026-08-01 08:51:00,171,S02,43.14,37.13,1.015,,2.0,normal,
RUN-001,2026-08-01 08:52:00,172,S02,40.62,37.09,1.128,,1.0,normal,
RUN-001,2026-08-01 08:53:00,173,S02,41.3,37.58,1.014,,3.0,normal,
RUN-001,2026-08-01 08:54:00,174,S02,41.47,39.08,1.195,,1.0,normal,
RUN-001,2026-08-01 08:55:00,175,S02,39.5,35.66,1.05,,1.0,normal,
RUN-001,2026-08-01 08:56:00,176,S02,39.94,34.47,1.183,,3.0,normal,
RUN-001,2026-08-01 08:57:00,177,S02,40.59,37.45,1.123,,0.0,normal,
RUN-001,2026-08-01 08:58:00,178,S02,42.54,38.74,1.157,,1.0,normal,
RUN-001,2026-08-01 08:59:00,179,S02,39.55,39.08,1.159,,1.0,normal,
RUN-001,2026-08-01 09:00:00,180,S02,39.86,35.49,0.999,,0.0,normal,
RUN-001,2026-08-01 09:01:00,181,S02,40.43,36.11,1.141,,0.0,normal,
RUN-001,2026-08-01 09:02:00,182,S02,42.76,36.71,1.105,,1.0,normal,
RUN-001,2026-08-01 09:03:00,183,S02,41.73,37.35,0.986,,3.0,normal,
RUN-001,2026-08-01 09:04:00,184,S02,39.58,38.22,1.131,,3.0,normal,
RUN-001,2026-08-01 09:05:00,185,S02,41.16,35.53,1.08,,0.0,normal,
RUN-001,2026-08-01 09:06:00,186,S02,39.38,36.96,1.126,,2.0,normal,
RUN-001,2026-08-01 09:07:00,187,S02,42.99,39.82,0.988,,3.0,normal,
RUN-001,2026-08-01 09:08:00,188,S02,40.18,37.06,1.174,,1.0,normal,
RUN-001,2026-08-01 09:09:00,189,S02,40.44,36.74,1.138,,0.0,normal,
RUN-001,2026-08-01 09:10:00,190,S02,42.19,37.42,1.099,,0.0,normal,
RUN-001,2026-08-01 09:11:00,191,S02,39.54,33.27,1.05,,1.0,normal,
RUN-001,2026-08-01 09:12:00,192,S02,38.89,38.75,1.077,,2.0,normal,
RUN-001,2026-08-01 09:13:00,193,S02,43.43,40.7,1.12,,1.0,normal,
RUN-001,2026-08-01 09:14:00,194,S02,38.49,33.04,1.113,,1.0,normal,
RUN-001,2026-08-01 09:15:00,195,S02,42.29,35.97,1.106,,3.0,normal,
RUN-001,2026-08-01 09:16:00,196,S02,39.72,37.81,1.048,,3.0,normal,
RUN-001,2026-08-01 09:17:00,197,S02,41.92,37.99,1.097,,2.0,normal,
RUN-001,2026-08-01 09:18:00,198,S02,40.25,38.13,1.074,,6.0,normal,
RUN-001,2026-08-01 09:19:00,199,S02,41.03,36.1,1.14,,2.0,normal,
RUN-001,2026-08-01 09:20:00,200,S02,38.26,35.77,1.112,,3.0,normal,
RUN-001,2026-08-01 09:21:00,201,S02,39.97,38.67,1.198,,3.0,normal,
RUN-001,2026-08-01 09:22:00,202,S02,38.61,37.63,1.125,,1.0,normal,
RUN-001,2026-08-01 09:23:00,203,S02,39.48,34.6,1.069,,1.0,normal,
RUN-001,2026-08-01 09:24:00,204,S02,40.46,38.62,1.031,,1.0,normal,
RUN-001,2026-08-01 09:25:00,205,S02,41.35,38.58,0.995,,0.0,normal,
RUN-001,2026-08-01 09:26:00,206,S02,39.39,37.68,1.094,,2.0,normal,
RUN-001,2026-08-01 09:27:00,207,S02,39.12,38.71,1.153,,0.0,normal,
RUN-001,2026-08-01 09:28:00,208,S02,39.83,36.96,1.122,,0.0,normal,
RUN-001,2026-08-01 09:29:00,209,S02,39.79,35.99,0.978,,2.0,normal,
RUN-001,2026-08-01 09:30:00,210,S02,42.9,36.88,1.061,,0.0,normal,
RUN-001,2026-08-01 09:31:00,211,S02,40.31,36.56,1.013,,1.0,normal,
RUN-001,2026-08-01 09:32:00,212,S02,41.32,35.99,1.095,,1.0,normal,
RUN-001,2026-08-01 09:33:00,213,S02,40.06,35.75,1.049,,4.0,normal,
RUN-001,2026-08-01 09:34:00,214,S02,40.79,40.4,1.066,,0.0,normal,
RUN-001,2026-08-01 09:35:00,215,S02,39.83,35.96,1.118,,3.0,normal,
RUN-001,2026-08-01 09:36:00,216,S02,40.16,35.17,1.102,,3.0,normal,
RUN-001,2026-08-01 09:37:00,217,S02,41.03,35.53,1.004,,0.0,normal,
RUN-001,2026-08-01 09:38:00,218,S02,41.28,35.93,1.005,,3.0,normal,
RUN-001,2026-08-01 09:39:00,219,S02,41.73,36.89,1.076,,0.0,normal,
RUN-001,2026-08-01 09:40:00,220,S02,40.41,39.61,1.084,,4.0,normal,
RUN-001,2026-08-01 09:41:00,221,S02,41.16,36.94,1.081,,2.0,normal,
RUN-001,2026-08-01 09:42:00,222,S02,39.8,36.22,1.006,,1.0,normal,
RUN-001,2026-08-01 09:43:00,223,S02,40.6,36.52,1.045,,2.0,normal,
RUN-001,2026-08-01 09:44:00,224,S02,40.41,39.01,1.094,,5.0,normal,
RUN-001,2026-08-01 09:45:00,225,S02,41.42,35.5,1.078,,0.0,normal,
RUN-001,2026-08-01 09:46:00,226,S02,41.83,35.34,1.118,,1.0,normal,
RUN-001,2026-08-01 09:47:00,227,S02,41.73,38.57,1.095,,1.0,normal,
RUN-001,2026-08-01 09:48:00,228,S02,39.03,37.07,1.101,,3.0,normal,
RUN-001,2026-08-01 09:49:00,229,S02,41.36,37.2,1.066,,2.0,normal,
RUN-001,2026-08-01 09:50:00,230,S02,41.05,34.98,1.075,,1.0,normal,
RUN-001,2026-08-01 09:51:00,231,S02,40.34,37.85,1.108,,1.0,normal,
RUN-001,2026-08-01 09:52:00,232,S02,43.24,36.97,1.04,,2.0,normal,
RUN-001,2026-08-01 09:53:00,233,S02,40.01,37.56,1.049,,0.0,normal,
RUN-001,2026-08-01 09:54:00,234,S02,40.65,34.46,1.111,,3.0,normal,
RUN-001,2026-08-01 09:55:00,235,S02,42.82,34.91,1.117,,1.0,normal,
RUN-001,2026-08-01 09:56:00,236,S02,41.45,35.64,1.169,,1.0,normal,
RUN-001,2026-08-01 09:57:00,237,S02,41.0,36.11,1.02,,1.0,normal,
RUN-001,2026-08-01 09:58:00,238,S02,40.39,37.79,1.195,,1.0,normal,
RUN-001,2026-08-01 09:59:00,239,S02,40.77,35.57,1.054,,0.0,normal,
RUN-001,2026-08-01 06:00:00,0,S03,46.5,64.23,1.832,,1.0,normal,
RUN-001,2026-08-01 06:01:00,1,S03,47.83,61.53,1.821,,3.0,normal,
RUN-001,2026-08-01 06:02:00,2,S03,44.67,65.77,1.967,,0.0,normal,
RUN-001,2026-08-01 06:03:00,3,S03,44.72,66.71,1.96,,0.0,normal,
RUN-001,2026-08-01 06:04:00,4,S03,45.29,62.13,2.134,,2.0,normal,
RUN-001,2026-08-01 06:05:00,5,S03,47.08,67.03,1.824,,1.0,normal,
RUN-001,2026-08-01 06:06:00,6,S03,46.35,61.79,1.995,,1.0,normal,
RUN-001,2026-08-01 06:07:00,7,S03,47.12,62.05,1.818,,5.0,normal,
RUN-001,2026-08-01 06:08:00,8,S03,46.41,66.62,1.908,,1.0,normal,
RUN-001,2026-08-01 06:09:00,9,S03,46.99,61.03,2.008,,2.0,normal,
RUN-001,2026-08-01 06:10:00,10,S03,44.15,66.69,1.742,,0.0,normal,
RUN-001,2026-08-01 06:11:00,11,S03,44.16,64.67,2.075,,2.0,normal,
RUN-001,2026-08-01 06:12:00,12,S03,46.38,66.22,1.844,,2.0,normal,
RUN-001,2026-08-01 06:13:00,13,S03,46.15,64.81,1.744,,1.0,normal,
RUN-001,2026-08-01 06:14:00,14,S03,45.25,64.04,1.926,,0.0,normal,
RUN-001,2026-08-01 06:15:00,15,S03,45.38,63.94,2.117,,1.0,normal,
RUN-001,2026-08-01 06:16:00,16,S03,45.02,64.85,1.781,,2.0,normal,
RUN-001,2026-08-01 06:17:00,17,S03,45.14,62.85,1.957,,2.0,normal,
RUN-001,2026-08-01 06:18:00,18,S03,45.66,65.06,1.906,,1.0,normal,
RUN-001,2026-08-01 06:19:00,19,S03,44.95,60.98,2.031,,2.0,normal,
RUN-001,2026-08-01 06:20:00,20,S03,48.65,63.92,1.862,,2.0,normal,
RUN-001,2026-08-01 06:21:00,21,S03,45.33,62.63,1.94,,4.0,normal,
RUN-001,2026-08-01 06:22:00,22,S03,46.57,63.2,1.758,,0.0,normal,
RUN-001,2026-08-01 06:23:00,23,S03,44.65,67.76,1.985,,0.0,normal,
RUN-001,2026-08-01 06:24:00,24,S03,48.39,67.23,1.846,,3.0,normal,
RUN-001,2026-08-01 06:25:00,25,S03,45.34,61.5,1.979,,3.0,normal,
RUN-001,2026-08-01 06:26:00,26,S03,42.41,59.88,1.936,,2.0,normal,
RUN-001,2026-08-01 06:27:00,27,S03,46.97,64.19,1.997,,2.0,normal,
RUN-001,2026-08-01 06:28:00,28,S03,44.95,68.19,1.965,,0.0,normal,
RUN-001,2026-08-01 06:29:00,29,S03,46.59,64.16,1.843,,1.0,normal,
RUN-001,2026-08-01 06:30:00,30,S03,47.5,65.5,1.981,,0.0,normal,
RUN-001,2026-08-01 06:31:00,31,S03,45.67,66.71,1.983,,0.0,normal,
RUN-001,2026-08-01 06:32:00,32,S03,44.85,60.59,2.125,,1.0,normal,
RUN-001,2026-08-01 06:33:00,33,S03,47.31,61.77,2.083,,1.0,normal,
RUN-001,2026-08-01 06:34:00,34,S03,48.16,63.68,1.99,,1.0,normal,
RUN-001,2026-08-01 06:35:00,35,S03,46.75,65.6,1.919,,0.0,normal,
RUN-001,2026-08-01 06:36:00,36,S03,46.7,62.75,1.922,,2.0,normal,
RUN-001,2026-08-01 06:37:00,37,S03,44.95,66.73,1.916,,0.0,normal,
RUN-001,2026-08-01 06:38:00,38,S03,46.14,64.24,2.066,,1.0,normal,
RUN-001,2026-08-01 06:39:00,39,S03,44.9,66.64,1.944,,4.0,normal,
RUN-001,2026-08-01 06:40:00,40,S03,48.07,59.64,1.765,,2.0,normal,
RUN-001,2026-08-01 06:41:00,41,S03,48.22,59.62,1.979,,2.0,normal,
RUN-001,2026-08-01 06:42:00,42,S03,49.59,65.24,1.931,,3.0,normal,
RUN-001,2026-08-01 06:43:00,43,S03,45.24,62.69,1.805,,3.0,normal,
RUN-001,2026-08-01 06:44:00,44,S03,48.16,70.41,1.937,,1.0,normal,
RUN-001,2026-08-01 06:45:00,45,S03,44.98,63.5,1.864,,2.0,normal,
RUN-001,2026-08-01 06:46:00,46,S03,45.42,61.61,2.121,,0.0,normal,
RUN-001,2026-08-01 06:47:00,47,S03,45.53,62.01,1.984,,3.0,normal,
RUN-001,2026-08-01 06:48:00,48,S03,45.14,64.17,1.797,,1.0,normal,
RUN-001,2026-08-01 06:49:00,49,S03,44.24,67.87,1.894,,3.0,normal,
RUN-001,2026-08-01 06:50:00,50,S03,45.46,65.23,1.897,,2.0,normal,
RUN-001,2026-08-01 06:51:00,51,S03,44.42,64.46,1.871,,1.0,normal,
RUN-001,2026-08-01 06:52:00,52,S03,45.93,60.76,1.998,,2.0,normal,
RUN-001,2026-08-01 06:53:00,53,S03,46.0,65.93,1.866,,3.0,normal,
RUN-001,2026-08-01 06:54:00,54,S03,46.01,56.09,2.2,,1.0,normal,
RUN-001,2026-08-01 06:55:00,55,S03,45.82,67.4,1.832,,3.0,normal,
RUN-001,2026-08-01 06:56:00,56,S03,45.28,63.49,1.992,,0.0,normal,
RUN-001,2026-08-01 06:57:00,57,S03,43.96,62.94,1.83,,1.0,normal,
RUN-001,2026-08-01 06:58:00,58,S03,44.58,63.13,1.87,,2.0,normal,
RUN-001,2026-08-01 06:59:00,59,S03,45.56,64.54,1.941,,2.0,normal,
RUN-001,2026-08-01 07:00:00,60,S03,44.93,65.06,1.825,,2.0,normal,
RUN-001,2026-08-01 07:01:00,61,S03,42.9,62.29,1.81,,1.0,normal,
RUN-001,2026-08-01 07:02:00,62,S03,45.2,61.6,1.975,,0.0,normal,
RUN-001,2026-08-01 07:03:00,63,S03,43.33,62.62,1.909,,4.0,normal,
RUN-001,2026-08-01 07:04:00,64,S03,44.86,64.92,1.998,,1.0,normal,
RUN-001,2026-08-01 07:05:00,65,S03,47.69,64.31,2.061,,3.0,normal,
RUN-001,2026-08-01 07:06:00,66,S03,48.5,63.66,2.018,,1.0,normal,
RUN-001,2026-08-01 07:07:00,67,S03,47.18,59.59,1.679,,1.0,normal,
RUN-001,2026-08-01 07:08:00,68,S03,46.6,66.97,1.715,,1.0,normal,
RUN-001,2026-08-01 07:09:00,69,S03,44.0,65.21,1.745,,4.0,normal,
RUN-001,2026-08-01 07:10:00,70,S03,46.33,65.9,2.141,,0.0,normal,
RUN-001,2026-08-01 07:11:00,71,S03,47.1,62.78,1.933,,0.0,normal,
RUN-001,2026-08-01 07:12:00,72,S03,47.94,62.39,2.008,,1.0,normal,
RUN-001,2026-08-01 07:13:00,73,S03,44.77,69.11,1.957,,2.0,normal,
RUN-001,2026-08-01 07:14:00,74,S03,46.25,64.1,1.834,,4.0,normal,
RUN-001,2026-08-01 07:15:00,75,S03,43.45,65.29,1.801,,0.0,normal,
RUN-001,2026-08-01 07:16:00,76,S03,46.06,63.66,1.837,,1.0,normal,
RUN-001,2026-08-01 07:17:00,77,S03,45.74,63.53,1.934,,0.0,normal,
RUN-001,2026-08-01 07:18:00,78,S03,47.63,69.05,1.917,,0.0,normal,
RUN-001,2026-08-01 07:19:00,79,S03,47.86,64.52,1.929,,1.0,normal,
RUN-001,2026-08-01 07:20:00,80,S03,44.84,66.57,1.818,,0.0,normal,
RUN-001,2026-08-01 07:21:00,81,S03,44.39,62.51,1.872,,2.0,normal,
RUN-001,2026-08-01 07:22:00,82,S03,46.09,64.4,2.031,,0.0,normal,
RUN-001,2026-08-01 07:23:00,83,S03,47.39,63.18,2.005,,1.0,normal,
RUN-001,2026-08-01 07:24:00,84,S03,46.82,59.43,1.829,,1.0,normal,
RUN-001,2026-08-01 07:25:00,85,S03,47.03,63.32,1.959,,0.0,normal,
RUN-001,2026-08-01 07:26:00,86,S03,46.37,60.37,1.883,,1.0,normal,
RUN-001,2026-08-01 07:27:00,87,S03,45.76,61.0,1.903,,1.0,normal,
RUN-001,2026-08-01 07:28:00,88,S03,47.27,62.49,1.889,,2.0,normal,
RUN-001,2026-08-01 07:29:00,89,S03,45.72,65.99,1.751,,1.0,normal,
RUN-001,2026-08-01 07:30:00,90,S03,47.86,64.87,2.008,,3.0,normal,
RUN-001,2026-08-01 07:31:00,91,S03,44.53,62.73,2.033,,0.0,normal,
RUN-001,2026-08-01 07:32:00,92,S03,45.87,61.0,1.97,,1.0,normal,
RUN-001,2026-08-01 07:33:00,93,S03,49.64,64.71,1.938,,0.0,normal,
RUN-001,2026-08-01 07:34:00,94,S03,44.33,62.98,1.876,,4.0,normal,
RUN-001,2026-08-01 07:35:00,95,S03,45.33,57.89,1.816,,0.0,normal,
RUN-001,2026-08-01 07:36:00,96,S03,44.68,58.89,1.984,,3.0,normal,
RUN-001,2026-08-01 07:37:00,97,S03,46.2,67.64,1.984,,1.0,normal,
RUN-001,2026-08-01 07:38:00,98,S03,45.61,63.98,2.071,,2.0,normal,
RUN-001,2026-08-01 07:39:00,99,S03,44.47,60.79,1.895,,2.0,normal,
RUN-001,2026-08-01 07:40:00,100,S03,47.13,69.41,2.065,,0.0,normal,
RUN-001,2026-08-01 07:41:00,101,S03,44.98,65.97,1.875,,1.0,normal,
RUN-001,2026-08-01 07:42:00,102,S03,45.84,65.5,1.822,,3.0,normal,
RUN-001,2026-08-01 07:43:00,103,S03,44.71,67.95,1.932,,0.0,normal,
RUN-001,2026-08-01 07:44:00,104,S03,44.97,66.43,1.75,,1.0,normal,
RUN-001,2026-08-01 07:45:00,105,S03,44.95,66.28,1.859,,2.0,normal,
RUN-001,2026-08-01 07:46:00,106,S03,44.63,66.49,1.704,,3.0,normal,
RUN-001,2026-08-01 07:47:00,107,S03,46.01,62.98,2.068,,1.0,normal,
RUN-001,2026-08-01 07:48:00,108,S03,45.35,66.37,1.878,,4.0,normal,
RUN-001,2026-08-01 07:49:00,109,S03,43.62,63.32,1.833,,2.0,normal,
RUN-001,2026-08-01 07:50:00,110,S03,46.54,64.68,2.025,,1.0,normal,
RUN-001,2026-08-01 07:51:00,111,S03,46.57,65.56,2.035,,2.0,normal,
RUN-001,2026-08-01 07:52:00,112,S03,45.09,63.46,1.832,,2.0,normal,
RUN-001,2026-08-01 07:53:00,113,S03,44.47,62.2,1.969,,2.0,normal,
RUN-001,2026-08-01 07:54:00,114,S03,46.98,60.47,1.962,,1.0,normal,
RUN-001,2026-08-01 07:55:00,115,S03,46.35,65.94,1.903,,1.0,normal,
RUN-001,2026-08-01 07:56:00,116,S03,47.33,66.41,2.007,,2.0,normal,
RUN-001,2026-08-01 07:57:00,117,S03,45.44,64.33,1.975,,2.0,normal,
RUN-001,2026-08-01 07:58:00,118,S03,44.73,69.75,1.758,,0.0,normal,
RUN-001,2026-08-01 07:59:00,119,S03,46.35,64.29,2.002,,3.0,normal,
RUN-001,2026-08-01 08:00:00,120,S03,45.87,63.77,1.964,,2.0,normal,
RUN-001,2026-08-01 08:01:00,121,S03,44.62,62.25,1.802,,4.0,normal,
RUN-001,2026-08-01 08:02:00,122,S03,44.95,66.57,1.904,,4.0,normal,
RUN-001,2026-08-01 08:03:00,123,S03,45.79,62.89,1.894,,3.0,normal,
RUN-001,2026-08-01 08:04:00,124,S03,49.89,67.57,1.923,,2.0,normal,
RUN-001,2026-08-01 08:05:00,125,S03,44.69,64.75,1.849,,4.0,normal,
RUN-001,2026-08-01 08:06:00,126,S03,44.41,63.02,1.859,,3.0,normal,
RUN-001,2026-08-01 08:07:00,127,S03,46.27,62.89,1.89,,2.0,normal,
RUN-001,2026-08-01 08:08:00,128,S03,45.0,61.21,2.01,,2.0,normal,
RUN-001,2026-08-01 08:09:00,129,S03,46.74,66.71,1.78,,2.0,normal,
RUN-001,2026-08-01 08:10:00,130,S03,45.1,60.3,1.842,,0.0,normal,
RUN-001,2026-08-01 08:11:00,131,S03,49.37,64.46,1.981,,1.0,normal,
RUN-001,2026-08-01 08:12:00,132,S03,45.18,64.86,1.982,,2.0,normal,
RUN-001,2026-08-01 08:13:00,133,S03,47.93,64.08,2.014,,0.0,normal,
RUN-001,2026-08-01 08:14:00,134,S03,46.87,62.2,1.838,,4.0,normal,
RUN-001,2026-08-01 08:15:00,135,S03,46.9,62.83,1.851,,0.0,normal,
RUN-001,2026-08-01 08:16:00,136,S03,47.65,70.73,1.854,,1.0,normal,
