run_id,minute_index,station_id,cycle_time_sec,queue_length,vibration_mm_s,torque_nm,temperature_c
RUN-PB-001,7,BAT02,40.54,1,0.814,146.63,41.09
RUN-PB-001,7,BAT03,37.88,3,0.75,146.14,43.16
RUN-PB-001,7,BAT04,46.42,0,,,
RUN-PB-001,7,BAT05,43.57,0,0.776,145.74,42.37
RUN-PB-001,7,BAT06,50.12,3,0.766,142.42,42.32
RUN-PB-001,7,BAT07,43.09,0,0.739,143.42,41.19
RUN-PB-001,7,BAT08,53.55,2,0.716,142.73,43.22
RUN-PB-001,7,PT01,45.31,1,0.802,142.27,42.71
RUN-PB-001,7,PT02,48.1,1,0.778,146.49,41.24
RUN-PB-001,7,PT03,44.28,0,,147.61,
RUN-PB-001,7,PT04,40.43,0,0.788,145.65,41.57
RUN-PB-001,7,GA01,41.39,0,,144.17,
RUN-PB-001,7,GA02,43.68,1,0.753,146.68,41.77
RUN-PB-001,7,GA03,49.72,0,,,
RUN-PB-001,7,GA04,42.22,1,,144.76,
RUN-PB-001,7,GA05,39.73,1,0.72,142.0,42.55
RUN-PB-001,7,GA06,45.8,0,,,
RUN-PB-001,7,GA07,45.21,0,,,
RUN-PB-001,7,GA08,40.19,3,,141.32,
RUN-PB-001,7,GA09,46.67,0,,,
RUN-PB-001,7,GA10,47.36,1,0.824,149.91,42.0
RUN-PB-001,7,GA11,50.61,0,0.817,146.01,41.18
RUN-PB-001,7,GA12,44.28,2,0.769,144.16,42.27
RUN-PB-001,7,GA13,38.93,4,0.793,142.24,41.75
RUN-PB-001,7,GA14,41.01,3,0.777,142.98,41.88
RUN-PB-001,7,EOL01,46.56,2,,,41.36
RUN-PB-001,7,EOL02,44.54,1,0.718,145.63,42.66
RUN-PB-001,7,EOL03,51.98,1,0.773,143.71,41.84
RUN-PB-001,7,EOL04,54.88,0,0.713,143.35,41.44
RUN-PB-001,7,EOL05,46.96,0,,,41.81
RUN-PB-001,7,EOL06,44.96,0,0.774,143.47,42.84
RUN-PB-001,7,EOL07,59.39,0,,,
RUN-PB-001,8,ST01,34.73,0,0.759,144.05,42.27
RUN-PB-001,8,ST02,38.53,0,0.731,144.92,41.32
RUN-PB-001,8,ST03,40.34,1,0.661,145.46,44.15
RUN-PB-001,8,ST04,36.21,0,0.7,,
RUN-PB-001,8,ST05,40.87,1,0.73,142.04,40.14
RUN-PB-001,8,ST06,45.33,0,,,
RUN-PB-001,8,B01,41.29,2,0.725,148.12,41.95
RUN-PB-001,8,B02,44.57,1,0.732,148.91,41.78
RUN-PB-001,8,B03,38.85,1,0.735,149.76,43.3
RUN-PB-001,8,B04,42.33,0,0.742,139.76,42.69
RUN-PB-001,8,B05,42.46,1,0.77,142.73,41.43
RUN-PB-001,8,B06,43.27,0,0.728,142.24,42.18
RUN-PB-001,8,B07,46.73,1,0.724,147.95,42.16
RUN-PB-001,8,B08,37.68,1,0.774,146.02,41.75
RUN-PB-001,8,B09,41.5,0,,145.74,
RUN-PB-001,8,B10,40.81,0,,139.78,
RUN-PB-001,8,B11,47.98,1,0.705,142.66,41.47
RUN-PB-001,8,B12,50.18,0,,,
RUN-PB-001,8,P01,46.35,3,,,42.31
RUN-PB-001,8,P02,55.08,2,0.643,143.37,42.0
RUN-PB-001,8,P03,58.03,2,0.724,144.89,41.66
RUN-PB-001,8,P04,43.66,1,0.766,143.96,41.1
RUN-PB-001,8,P05,41.73,1,0.813,143.17,42.61
RUN-PB-001,8,P06,40.41,2,,,42.11
RUN-PB-001,8,P07,44.58,0,0.69,145.23,42.2
RUN-PB-001,8,P08,45.93,2,0.761,145.83,42.43
RUN-PB-001,8,P09,59.42,1,0.701,147.48,42.83
RUN-PB-001,8,P10,51.35,0,,,
RUN-PB-001,8,BAT01,36.6,1,0.727,146.6,41.85
RUN-PB-001,8,BAT02,40.19,0,0.693,144.86,42.39
RUN-PB-001,8,BAT03,37.01,2,0.75,146.17,43.22
RUN-PB-001,8,BAT04,45.43,0,,,
RUN-PB-001,8,BAT05,43.51,0,0.72,142.91,40.49
RUN-PB-001,8,BAT06,50.14,0,0.836,140.22,41.95
RUN-PB-001,8,BAT07,41.18,0,0.849,145.31,41.19
RUN-PB-001,8,BAT08,53.83,4,0.786,146.83,42.23
RUN-PB-001,8,PT01,44.01,0,0.702,146.17,42.41
RUN-PB-001,8,PT02,48.11,1,0.704,145.37,41.46
RUN-PB-001,8,PT03,44.25,0,,145.64,
RUN-PB-001,8,PT04,40.2,2,0.742,144.84,42.36
RUN-PB-001,8,GA01,41.74,0,,143.97,
RUN-PB-001,8,GA02,44.33,0,0.683,140.34,42.82
RUN-PB-001,8,GA03,50.26,0,,,
RUN-PB-001,8,GA04,41.35,0,,141.2,
RUN-PB-001,8,GA05,38.73,2,0.778,143.02,40.21
RUN-PB-001,8,GA06,45.25,0,,,
RUN-PB-001,8,GA07,43.69,0,,,
RUN-PB-001,8,GA08,41.04,1,,142.59,
RUN-PB-001,8,GA09,46.37,0,,,
RUN-PB-001,8,GA10,48.7,2,0.733,143.84,41.77
RUN-PB-001,8,GA11,49.36,2,0.661,141.99,41.68
RUN-PB-001,8,GA12,45.19,0,0.733,142.0,41.77
RUN-PB-001,8,GA13,38.09,0,0.801,149.39,42.01
RUN-PB-001,8,GA14,42.14,1,0.785,145.51,43.31
RUN-PB-001,8,EOL01,45.56,2,,,43.0
RUN-PB-001,8,EOL02,43.86,2,0.808,144.86,42.98
RUN-PB-001,8,EOL03,50.83,1,0.757,144.76,42.34
RUN-PB-001,8,EOL04,54.48,3,0.814,143.23,42.68
RUN-PB-001,8,EOL05,48.99,1,,,42.46
RUN-PB-001,8,EOL06,45.27,1,0.657,144.25,41.03
RUN-PB-001,8,EOL07,60.23,0,,,
RUN-PB-001,9,ST01,34.32,0,0.767,146.23,41.71
RUN-PB-001,9,ST02,37.92,0,0.787,145.21,41.58
RUN-PB-001,9,ST03,39.78,1,0.746,143.31,42.8
RUN-PB-001,9,ST04,36.06,2,0.725,,
RUN-PB-001,9,ST05,42.28,1,0.737,144.75,41.52
RUN-PB-001,9,ST06,45.26,0,,,
RUN-PB-001,9,B01,40.81,1,0.719,146.69,41.38
RUN-PB-001,9,B02,43.99,1,0.717,146.68,40.1
RUN-PB-001,9,B03,39.15,2,0.691,143.85,41.44
RUN-PB-001,9,B04,40.31,1,0.662,144.76,41.67
RUN-PB-001,9,B05,42.43,1,0.78,142.49,41.4
RUN-PB-001,9,B06,42.12,4,0.725,146.2,41.44
RUN-PB-001,9,B07,46.84,0,0.693,147.23,43.46
RUN-PB-001,9,B08,37.75,1,0.786,141.16,40.5
RUN-PB-001,9,B09,42.43,1,,145.46,
RUN-PB-001,9,B10,40.13,1,,142.62,
RUN-PB-001,9,B11,47.54,1,0.792,147.25,42.36
RUN-PB-001,9,B12,50.71,0,,,
RUN-PB-001,9,P01,48.55,0,,,42.61
RUN-PB-001,9,P02,55.82,0,0.785,147.68,42.26
RUN-PB-001,9,P03,57.83,2,0.644,142.32,43.53
RUN-PB-001,9,P04,43.23,0,0.759,145.55,42.06
RUN-PB-001,9,P05,42.97,1,0.848,145.49,41.36
RUN-PB-001,9,P06,40.38,1,,,42.83
RUN-PB-001,9,P07,46.14,5,0.762,146.63,41.09
RUN-PB-001,9,P08,46.73,0,0.837,142.74,42.94
RUN-PB-001,9,P09,60.4,1,0.847,145.58,42.52
RUN-PB-001,9,P10,51.87,0,,,
RUN-PB-001,9,BAT01,36.01,3,0.735,145.25,41.33
RUN-PB-001,9,BAT02,40.85,1,0.671,144.29,41.5
RUN-PB-001,9,BAT03,37.98,3,0.764,143.6,42.81
RUN-PB-001,9,BAT04,45.51,0,,,
RUN-PB-001,9,BAT05,44.13,4,0.699,146.86,43.15
RUN-PB-001,9,BAT06,49.72,2,0.663,144.87,41.21
RUN-PB-001,9,BAT07,42.67,0,0.866,147.95,43.82
RUN-PB-001,9,BAT08,54.39,1,0.686,149.93,41.98
RUN-PB-001,9,PT01,44.5,3,0.696,142.99,43.09
RUN-PB-001,9,PT02,47.69,0,0.858,146.26,43.44
RUN-PB-001,9,PT03,44.42,0,,144.06,
RUN-PB-001,9,PT04,40.46,1,0.801,148.56,41.54
RUN-PB-001,9,GA01,40.65,1,,145.55,
RUN-PB-001,9,GA02,43.95,0,0.767,145.2,40.3
RUN-PB-001,9,GA03,50.27,0,,,
RUN-PB-001,9,GA04,41.87,1,,149.98,
RUN-PB-001,9,GA05,39.1,1,0.776,151.11,41.57
RUN-PB-001,9,GA06,43.92,0,,,
RUN-PB-001,9,GA07,43.5,0,,,
RUN-PB-001,9,GA08,41.13,1,,142.96,
RUN-PB-001,9,GA09,46.52,0,,,
RUN-PB-001,9,GA10,49.18,0,0.681,148.01,42.25
RUN-PB-001,9,GA11,49.97,3,0.708,146.4,41.35
RUN-PB-001,9,GA12,44.94,1,0.725,145.47,42.38
RUN-PB-001,9,GA13,38.83,1,0.746,143.53,42.68
RUN-PB-001,9,GA14,41.9,1,0.697,145.33,41.53
RUN-PB-001,9,EOL01,45.86,0,,,41.94
RUN-PB-001,9,EOL02,44.26,1,0.771,145.63,43.11
RUN-PB-001,9,EOL03,52.27,2,0.805,145.13,42.46
RUN-PB-001,9,EOL04,54.19,2,0.775,145.36,41.51
RUN-PB-001,9,EOL05,48.08,0,,,42.19
RUN-PB-001,9,EOL06,44.27,0,0.739,143.81,41.0
RUN-PB-001,9,EOL07,59.92,0,,,
RUN-PB-001,10,ST01,35.01,0,0.691,145.32,41.41
RUN-PB-001,10,ST02,38.61,2,0.759,145.44,40.93
RUN-PB-001,10,ST03,39.75,2,0.757,140.91,42.1
RUN-PB-001,10,ST04,36.19,0,0.757,,
RUN-PB-001,10,ST05,42.69,1,0.819,144.1,41.95
RUN-PB-001,10,ST06,44.39,0,,,
RUN-PB-001,10,B01,41.45,1,0.807,146.55,42.83
RUN-PB-001,10,B02,43.16,1,0.882,142.76,40.95
RUN-PB-001,10,B03,39.3,1,0.733,141.18,40.64
RUN-PB-001,10,B04,40.64,2,0.804,146.09,42.38
RUN-PB-001,10,B05,42.52,1,0.771,146.26,40.01
RUN-PB-001,10,B06,42.42,0,0.831,148.42,41.07
RUN-PB-001,10,B07,44.42,1,0.724,142.05,42.21
RUN-PB-001,10,B08,39.54,1,0.682,148.01,41.5
RUN-PB-001,10,B09,41.03,3,,144.34,
RUN-PB-001,10,B10,39.76,1,,140.38,
RUN-PB-001,10,B11,48.0,0,0.739,146.6,42.1
RUN-PB-001,10,B12,49.93,0,,,
RUN-PB-001,10,P01,48.35,1,,,42.15
RUN-PB-001,10,P02,55.75,2,0.77,141.82,42.23
RUN-PB-001,10,P03,57.5,0,0.718,146.31,40.53
RUN-PB-001,10,P04,43.07,1,0.843,141.28,42.08
RUN-PB-001,10,P05,41.57,1,0.672,148.34,42.95
RUN-PB-001,10,P06,39.94,2,,,42.81
RUN-PB-001,10,P07,45.2,0,0.739,143.82,41.71
RUN-PB-001,10,P08,46.0,1,0.808,146.98,42.63
RUN-PB-001,10,P09,59.52,0,0.665,145.09,42.09
RUN-PB-001,10,P10,51.89,0,,,
RUN-PB-001,10,BAT01,36.32,0,0.831,140.05,42.04
RUN-PB-001,10,BAT02,41.14,1,0.703,141.14,41.49
RUN-PB-001,10,BAT03,38.36,2,0.718,141.23,41.07
RUN-PB-001,10,BAT04,45.99,0,,,
RUN-PB-001,10,BAT05,44.16,1,0.761,146.02,42.44
RUN-PB-001,10,BAT06,50.27,2,0.709,150.55,42.01
RUN-PB-001,10,BAT07,41.37,1,0.751,144.68,42.27
RUN-PB-001,10,BAT08,54.72,2,0.789,147.57,42.7
RUN-PB-001,10,PT01,44.31,1,0.791,145.18,41.88
RUN-PB-001,10,PT02,48.72,1,0.746,145.45,42.98
RUN-PB-001,10,PT03,44.36,2,,145.95,
RUN-PB-001,10,PT04,39.64,3,0.766,145.9,42.49
RUN-PB-001,10,GA01,41.87,1,,145.18,
RUN-PB-001,10,GA02,43.17,0,0.79,144.65,42.25
RUN-PB-001,10,GA03,49.69,0,,,
RUN-PB-001,10,GA04,41.96,1,,138.19,
RUN-PB-001,10,GA05,39.01,1,0.802,145.54,41.55
RUN-PB-001,10,GA06,44.07,0,,,
RUN-PB-001,10,GA07,43.28,0,,,
RUN-PB-001,10,GA08,41.54,3,,141.48,
RUN-PB-001,10,GA09,46.29,0,,,
RUN-PB-001,10,GA10,47.4,1,0.741,148.57,40.82
RUN-PB-001,10,GA11,49.65,0,0.766,144.73,41.64
RUN-PB-001,10,GA12,44.66,1,0.805,147.85,42.02
RUN-PB-001,10,GA13,37.87,4,0.825,145.56,42.01
RUN-PB-001,10,GA14,41.41,0,0.815,141.45,41.59
RUN-PB-001,10,EOL01,45.68,1,,,41.37
RUN-PB-001,10,EOL02,44.14,0,0.684,140.42,41.02
RUN-PB-001,10,EOL03,50.75,0,0.746,142.36,41.15
RUN-PB-001,10,EOL04,54.45,1,0.725,142.77,42.26
RUN-PB-001,10,EOL05,48.29,1,,,42.18
RUN-PB-001,10,EOL06,45.94,4,0.753,142.52,41.19
RUN-PB-001,10,EOL07,59.17,0,,,
RUN-PB-001,11,ST01,35.02,3,0.652,142.86,42.08
RUN-PB-001,11,ST02,37.24,0,0.66,144.66,42.33
RUN-PB-001,11,ST03,40.33,0,0.743,144.0,42.22
RUN-PB-001,11,ST04,35.97,1,0.759,,
RUN-PB-001,11,ST05,42.71,0,0.774,141.88,41.11
RUN-PB-001,11,ST06,44.16,0,,,
RUN-PB-001,11,B01,41.42,0,0.734,143.05,41.18
RUN-PB-001,11,B02,44.71,1,0.834,143.78,42.43
RUN-PB-001,11,B03,39.85,0,0.743,148.24,41.11
RUN-PB-001,11,B04,40.78,1,0.742,143.19,41.84
RUN-PB-001,11,B05,42.73,0,0.711,142.35,41.96
RUN-PB-001,11,B06,43.28,0,0.739,145.8,43.32
RUN-PB-001,11,B07,46.08,1,0.8,142.26,40.82
RUN-PB-001,11,B08,37.56,4,0.81,144.4,40.66
RUN-PB-001,11,B09,42.45,2,,144.84,
RUN-PB-001,11,B10,38.68,4,,147.88,
RUN-PB-001,11,B11,48.72,4,0.722,143.61,41.9
RUN-PB-001,11,B12,51.0,0,,,
RUN-PB-001,11,P01,48.18,0,,,41.32
RUN-PB-001,11,P02,54.1,3,0.745,147.37,41.95
RUN-PB-001,11,P03,59.11,0,0.761,142.41,41.88
RUN-PB-001,11,P04,44.45,2,0.691,146.68,43.22
RUN-PB-001,11,P05,42.53,2,0.788,143.57,42.16
RUN-PB-001,11,P06,40.6,1,,,41.93
RUN-PB-001,11,P07,45.51,0,0.732,146.34,42.34
RUN-PB-001,11,P08,45.83,0,0.686,145.79,43.47
RUN-PB-001,11,P09,59.3,0,0.776,144.77,41.81
RUN-PB-001,11,P10,52.67,0,,,
RUN-PB-001,11,BAT01,35.64,1,0.768,150.04,43.03
RUN-PB-001,11,BAT02,39.76,5,0.695,146.42,41.16
RUN-PB-001,11,BAT03,38.82,1,0.832,145.61,40.33
RUN-PB-001,11,BAT04,46.33,0,,,
RUN-PB-001,11,BAT05,43.54,0,0.847,140.06,42.6
RUN-PB-001,11,BAT06,48.76,1,0.751,139.81,41.74
RUN-PB-001,11,BAT07,42.99,1,0.768,145.05,42.38
RUN-PB-001,11,BAT08,53.18,1,0.78,143.78,42.51
RUN-PB-001,11,PT01,45.01,1,0.68,142.54,42.16
RUN-PB-001,11,PT02,47.95,1,0.721,143.71,41.93
RUN-PB-001,11,PT03,45.3,1,,143.3,
RUN-PB-001,11,PT04,39.53,5,0.737,147.16,40.87
RUN-PB-001,11,GA01,41.31,1,,146.29,
RUN-PB-001,11,GA02,43.99,3,0.716,147.33,41.67
RUN-PB-001,11,GA03,50.42,0,,,
RUN-PB-001,11,GA04,42.14,2,,148.66,
RUN-PB-001,11,GA05,39.58,3,0.738,142.52,41.49
RUN-PB-001,11,GA06,45.11,0,,,
RUN-PB-001,11,GA07,43.08,0,,,
RUN-PB-001,11,GA08,40.77,0,,143.98,
RUN-PB-001,11,GA09,45.78,0,,,
RUN-PB-001,11,GA10,48.52,2,0.754,145.42,42.33
RUN-PB-001,11,GA11,50.34,0,0.741,148.09,41.17
RUN-PB-001,11,GA12,45.36,1,0.721,141.25,41.38
RUN-PB-001,11,GA13,38.81,2,0.794,147.64,41.85
RUN-PB-001,11,GA14,41.59,1,0.695,142.29,43.69
RUN-PB-001,11,EOL01,45.5,0,,,40.49
RUN-PB-001,11,EOL02,43.73,1,0.698,147.39,42.17
RUN-PB-001,11,EOL03,52.18,1,0.695,143.16,43.32
RUN-PB-001,11,EOL04,54.85,2,0.75,145.39,41.97
RUN-PB-001,11,EOL05,48.04,4,,,39.9
RUN-PB-001,11,EOL06,45.23,1,0.745,144.85,42.9
RUN-PB-001,11,EOL07,60.05,0,,,
RUN-PB-001,12,ST01,33.88,2,0.756,144.26,41.8
RUN-PB-001,12,ST02,38.59,1,0.714,143.79,41.23
RUN-PB-001,12,ST03,39.89,2,0.775,144.75,42.78
RUN-PB-001,12,ST04,35.42,0,0.799,,
RUN-PB-001,12,ST05,43.41,1,0.714,145.99,42.21
RUN-PB-001,12,ST06,45.77,0,,,
RUN-PB-001,12,B01,40.2,0,0.779,140.88,42.48
RUN-PB-001,12,B02,43.59,1,0.671,143.02,42.12
RUN-PB-001,12,B03,38.88,1,0.691,143.55,41.79
RUN-PB-001,12,B04,40.9,2,0.772,145.11,42.45
RUN-PB-001,12,B05,44.11,2,0.726,149.97,43.82
RUN-PB-001,12,B06,42.29,3,0.733,145.61,40.78
RUN-PB-001,12,B07,46.09,2,0.847,143.47,42.4
RUN-PB-001,12,B08,37.06,2,0.691,145.89,43.09
RUN-PB-001,12,B09,42.64,0,,145.06,
RUN-PB-001,12,B10,40.1,2,,147.64,
RUN-PB-001,12,B11,48.98,1,0.781,139.35,41.28
RUN-PB-001,12,B12,49.77,0,,,
RUN-PB-001,12,P01,47.96,1,,,42.74
RUN-PB-001,12,P02,54.92,1,0.724,139.95,41.92
RUN-PB-001,12,P03,57.64,2,0.702,145.72,42.04
RUN-PB-001,12,P04,44.47,2,0.694,143.86,42.15
RUN-PB-001,12,P05,42.91,0,0.78,144.65,42.96
RUN-PB-001,12,P06,39.73,1,,,41.1
RUN-PB-001,12,P07,45.49,0,0.859,142.54,41.37
RUN-PB-001,12,P08,45.75,1,0.682,141.73,40.72
RUN-PB-001,12,P09,59.62,0,0.787,142.16,41.29
RUN-PB-001,12,P10,52.92,0,,,
RUN-PB-001,12,BAT01,36.09,0,0.733,140.7,41.27
RUN-PB-001,12,BAT02,40.63,1,0.788,143.84,40.57
RUN-PB-001,12,BAT03,38.56,1,0.805,147.71,43.28
RUN-PB-001,12,BAT04,46.25,0,,,
RUN-PB-001,12,BAT05,44.56,2,0.76,140.09,41.93
RUN-PB-001,12,BAT06,50.01,1,0.683,142.25,41.91
RUN-PB-001,12,BAT07,41.64,3,0.766,147.59,42.36
RUN-PB-001,12,BAT08,55.12,1,0.799,145.24,41.74
RUN-PB-001,12,PT01,44.93,0,0.71,142.27,42.11
RUN-PB-001,12,PT02,48.6,0,0.782,145.2,42.84
RUN-PB-001,12,PT03,43.42,3,,143.98,
RUN-PB-001,12,PT04,40.35,3,0.743,142.74,42.76
RUN-PB-001,12,GA01,41.16,1,,145.8,
RUN-PB-001,12,GA02,44.46,2,0.776,146.22,42.86
RUN-PB-001,12,GA03,49.47,0,,,
RUN-PB-001,12,GA04,42.32,1,,142.35,
RUN-PB-001,12,GA05,39.12,1,0.78,144.12,40.23
RUN-PB-001,12,GA06,45.82,0,,,
RUN-PB-001,12,GA07,43.81,0,,,
RUN-PB-001,12,GA08,41.6,0,,147.93,
RUN-PB-001,12,GA09,45.8,0,,,
RUN-PB-001,12,GA10,46.84,1,0.712,146.2,43.2
RUN-PB-001,12,GA11,49.7,0,0.725,145.31,41.5
RUN-PB-001,12,GA12,45.06,1,0.72,147.74,40.63
RUN-PB-001,12,GA13,38.45,2,0.82,143.55,41.07
RUN-PB-001,12,GA14,42.51,2,0.771,149.67,42.99
RUN-PB-001,12,EOL01,46.42,1,,,42.36
RUN-PB-001,12,EOL02,44.54,1,0.682,145.2,41.63
RUN-PB-001,12,EOL03,52.31,0,0.709,144.92,40.72
RUN-PB-001,12,EOL04,55.25,2,0.721,141.91,42.54
RUN-PB-001,12,EOL05,48.28,2,,,41.04
RUN-PB-001,12,EOL06,44.42,1,0.682,144.46,42.3
RUN-PB-001,12,EOL07,60.41,0,,,
RUN-PB-001,13,ST01,35.09,1,0.769,143.57,41.78
RUN-PB-001,13,ST02,38.82,0,0.732,145.87,41.28
RUN-PB-001,13,ST03,39.71,2,0.804,147.58,43.17
RUN-PB-001,13,ST04,36.58,3,0.744,,
RUN-PB-001,13,ST05,41.35,1,0.79,145.32,42.07
RUN-PB-001,13,ST06,45.91,0,,,
RUN-PB-001,13,B01,42.08,1,0.744,144.68,41.81
RUN-PB-001,13,B02,44.14,1,0.786,148.62,40.86
RUN-PB-001,13,B03,39.17,0,0.735,142.32,43.38
RUN-PB-001,13,B04,40.46,0,0.761,144.39,42.35
RUN-PB-001,13,B05,42.59,3,0.708,144.01,42.26
RUN-PB-001,13,B06,42.7,0,0.708,147.02,41.53
RUN-PB-001,13,B07,45.55,2,0.739,142.03,41.76
RUN-PB-001,13,B08,37.8,0,0.741,145.52,41.21
RUN-PB-001,13,B09,42.0,2,,143.08,
RUN-PB-001,13,B10,40.82,0,,146.36,
RUN-PB-001,13,B11,48.0,2,0.758,147.32,42.18
RUN-PB-001,13,B12,51.04,0,,,
RUN-PB-001,13,P01,47.47,1,,,42.83
RUN-PB-001,13,P02,54.66,0,0.771,145.14,41.75
RUN-PB-001,13,P03,58.69,0,0.608,149.14,41.53
RUN-PB-001,13,P04,45.0,0,0.729,145.89,43.01
RUN-PB-001,13,P05,41.6,2,0.713,146.5,41.68
RUN-PB-001,13,P06,39.64,1,,,43.05
RUN-PB-001,13,P07,45.0,1,0.759,149.37,41.69
RUN-PB-001,13,P08,45.86,0,0.882,140.96,41.82
RUN-PB-001,13,P09,59.85,3,0.781,144.21,41.25
RUN-PB-001,13,P10,52.15,0,,,
RUN-PB-001,13,BAT01,36.12,1,0.77,141.91,42.77
RUN-PB-001,13,BAT02,39.45,1,0.76,141.85,42.59
RUN-PB-001,13,BAT03,38.56,3,0.787,142.06,41.37
RUN-PB-001,13,BAT04,46.54,0,,,
RUN-PB-001,13,BAT05,43.13,0,0.726,141.82,41.0
RUN-PB-001,13,BAT06,49.82,0,0.764,146.28,43.02
RUN-PB-001,13,BAT07,42.08,1,0.727,146.67,42.46
RUN-PB-001,13,BAT08,54.35,2,0.744,146.23,42.44
RUN-PB-001,13,PT01,45.34,1,0.722,145.32,41.06
RUN-PB-001,13,PT02,49.12,0,0.799,146.81,42.09
RUN-PB-001,13,PT03,44.6,0,,139.92,
RUN-PB-001,13,PT04,39.53,2,0.75,142.03,41.96
RUN-PB-001,13,GA01,41.37,2,,145.06,
RUN-PB-001,13,GA02,44.12,0,0.717,146.3,42.4
RUN-PB-001,13,GA03,50.0,0,,,
RUN-PB-001,13,GA04,41.9,2,,144.41,
RUN-PB-001,13,GA05,38.68,1,0.765,143.34,42.58
RUN-PB-001,13,GA06,44.24,0,,,
RUN-PB-001,13,GA07,43.88,0,,,
RUN-PB-001,13,GA08,41.01,4,,147.7,
RUN-PB-001,13,GA09,44.03,0,,,
RUN-PB-001,13,GA10,47.1,2,0.771,144.34,41.68
RUN-PB-001,13,GA11,49.93,0,0.763,140.27,41.69
RUN-PB-001,13,GA12,44.97,1,0.743,143.12,40.36
RUN-PB-001,13,GA13,37.94,0,0.769,144.34,40.72
RUN-PB-001,13,GA14,41.56,1,0.783,148.57,41.66
RUN-PB-001,13,EOL01,46.45,0,,,42.33
RUN-PB-001,13,EOL02,43.8,1,0.793,144.93,40.94
RUN-PB-001,13,EOL03,52.41,1,0.74,147.52,43.03
RUN-PB-001,13,EOL04,54.77,0,0.757,146.47,42.5
RUN-PB-001,13,EOL05,46.85,0,,,40.84
RUN-PB-001,13,EOL06,45.15,0,0.83,146.71,41.89
RUN-PB-001,13,EOL07,60.7,0,,,
RUN-PB-001,14,ST01,33.43,3,0.877,147.18,42.76
RUN-PB-001,14,ST02,38.08,0,0.743,142.38,41.34
RUN-PB-001,14,ST03,39.18,1,0.714,143.66,42.12
RUN-PB-001,14,ST04,36.03,1,0.813,,
RUN-PB-001,14,ST05,42.52,0,0.666,143.3,42.77
RUN-PB-001,14,ST06,45.6,0,,,
RUN-PB-001,14,B01,41.54,2,0.83,142.47,40.65
RUN-PB-001,14,B02,44.0,0,0.717,140.78,41.1
RUN-PB-001,14,B03,39.4,0,0.78,141.56,40.84
RUN-PB-001,14,B04,41.23,1,0.728,142.97,41.78
RUN-PB-001,14,B05,42.46,2,0.765,147.07,42.13
RUN-PB-001,14,B06,42.24,2,0.761,147.23,42.29
RUN-PB-001,14,B07,46.06,3,0.705,146.63,42.71
RUN-PB-001,14,B08,37.96,0,0.707,147.74,40.25
RUN-PB-001,14,B09,42.92,1,,145.01,
RUN-PB-001,14,B10,40.59,2,,150.51,
RUN-PB-001,14,B11,47.24,2,0.789,145.6,43.0
RUN-PB-001,14,B12,50.47,0,,,
RUN-PB-001,14,P01,48.29,1,,,41.9
RUN-PB-001,14,P02,55.48,2,0.73,142.65,42.9
RUN-PB-001,14,P03,57.82,2,0.823,139.82,41.24
RUN-PB-001,14,P04,44.26,1,0.638,150.11,42.23
RUN-PB-001,14,P05,41.44,3,0.702,145.21,41.73
RUN-PB-001,14,P06,41.81,1,,,40.08
RUN-PB-001,14,P07,45.19,1,0.839,143.23,42.42
RUN-PB-001,14,P08,45.9,0,0.682,146.83,40.98
RUN-PB-001,14,P09,60.63,1,0.774,149.0,42.59
RUN-PB-001,14,P10,52.01,0,,,
RUN-PB-001,14,BAT01,36.03,2,0.775,144.86,41.41
RUN-PB-001,14,BAT02,39.89,1,0.67,142.42,41.65
RUN-PB-001,14,BAT03,38.77,1,0.751,146.83,42.43
RUN-PB-001,14,BAT04,46.43,0,,,
RUN-PB-001,14,BAT05,44.55,1,0.853,142.9,42.11
RUN-PB-001,14,BAT06,50.9,2,0.724,139.81,41.98
RUN-PB-001,14,BAT07,42.67,2,0.741,144.19,42.59
RUN-PB-001,14,BAT08,54.08,1,0.651,147.35,41.69
RUN-PB-001,14,PT01,44.24,1,0.728,145.36,42.18
RUN-PB-001,14,PT02,48.18,1,0.75,143.91,40.7
RUN-PB-001,14,PT03,43.54,4,,145.84,
RUN-PB-001,14,PT04,39.4,0,0.757,140.67,42.18
RUN-PB-001,14,GA01,42.05,2,,145.21,
RUN-PB-001,14,GA02,42.91,1,0.715,141.52,43.36
RUN-PB-001,14,GA03,49.93,0,,,
RUN-PB-001,14,GA04,42.48,0,,143.08,
RUN-PB-001,14,GA05,39.62,4,0.775,145.19,41.18
RUN-PB-001,14,GA06,45.15,0,,,
RUN-PB-001,14,GA07,43.26,0,,,
RUN-PB-001,14,GA08,40.85,0,,143.37,
RUN-PB-001,14,GA09,45.97,0,,,
RUN-PB-001,14,GA10,48.26,0,0.792,146.3,42.34
RUN-PB-001,14,GA11,50.02,0,0.822,146.2,42.58
RUN-PB-001,14,GA12,44.58,1,0.717,147.58,41.67
RUN-PB-001,14,GA13,38.54,1,0.756,144.69,41.83
RUN-PB-001,14,GA14,42.45,1,0.766,146.3,41.58
RUN-PB-001,14,EOL01,45.48,1,,,41.1
RUN-PB-001,14,EOL02,44.16,1,0.646,146.99,42.78
RUN-PB-001,14,EOL03,51.7,2,0.742,142.52,41.56
RUN-PB-001,14,EOL04,54.31,1,0.763,139.85,42.87
RUN-PB-001,14,EOL05,48.93,0,,,41.64
